time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2018/04/09/18:36:32.227082,3748,1523324192,223376512,base_link,0.00130431714933,0.999859452248,0.000239830857026,0.0167110767215,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0133300004527,0.00419799983501,0.411740988493,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.270000010729,-0.52999997139,9.96199989319,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:32.326313,3749,1523324192,323378562,base_link,0.0174881536514,0.999714553356,5.53441605007e-05,0.0162779353559,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0234500002116,0.0287280008197,0.234101995826,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.241999998689,-0.261999994516,10.3959999084,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:32.426550,3750,1523324192,423373460,base_link,0.0188855398446,0.999695003033,-4.75728520541e-05,0.0159099437296,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0146120004356,0.0189249999821,-0.204493001103,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.794000029564,-0.723999977112,10.656999588,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:32.527087,3751,1523324192,523399114,base_link,0.00394577765837,-0.999868154526,-0.000184256830835,-0.0157503392547,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0201549995691,0.0396060012281,-0.658554017544,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.754000008106,-1.2159999609,8.22200012207,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:32.627023,3752,1523324192,623458385,base_link,0.0424118191004,-0.998977661133,-0.000715889618732,-0.0156299378723,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0166069995612,0.00632400019094,-0.898415029049,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.300999999046,0.186000004411,10.2089996338,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:32.726354,3753,1523324192,723382711,base_link,0.0898652747273,-0.995840370655,-0.00186388147995,-0.0149283455685,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0446950010955,0.0206160005182,-0.995850980282,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.458000004292,-0.446000009775,11.045999527,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:32.827294,3754,1523324192,823387622,base_link,0.137976869941,-0.990315854549,-0.00294987740926,-0.0151044642553,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00874499976635,0.00209100008942,-0.955296993256,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.321000009775,-0.263000011444,11.656999588,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:32.927147,3755,1523324192,923284769,base_link,0.180755317211,-0.983402609825,-0.00398979336023,-0.0151927499101,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0661149993539,-0.0398879982531,-0.768001973629,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.77999997139,-0.0719999969006,7.86499977112,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.026736,3756,1523324193,23358345,base_link,0.209668964148,-0.977640450001,-0.00499655725434,-0.01526956819,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00431000022218,-0.0300910007209,-0.341035991907,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.345999985933,1.01900005341,10.2980003357,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.127297,3757,1523324193,123383760,base_link,0.217854857445,-0.975841104984,-0.00546831917018,-0.015606328845,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00542399985716,-0.0106819998473,-0.0481900013983,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.488999992609,0.693000018597,10.281999588,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.226322,3758,1523324193,223356246,base_link,0.218628868461,-0.975668311119,-0.00593825103715,-0.0154100554064,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0109649999067,-0.014795999974,-0.00888799969107,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.381000012159,-0.171000003815,9.3780002594,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.326583,3759,1523324193,323353052,base_link,0.219854488969,-0.975391447544,-0.00647665001452,-0.0152856148779,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00222699996084,0.000510999991093,-0.0860510021448,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.379999995232,0.225999996066,10.9130001068,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.426469,3760,1523324193,423320770,base_link,0.226842448115,-0.973785281181,-0.00698208902031,-0.0153615698218,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00229400000535,0.0179050005972,-0.20273900032,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0630000010133,-0.479000002146,10.7229995728,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.527994,3761,1523324193,523495674,base_link,0.250546276569,-0.967953145504,-0.00773856183514,-0.0152765559033,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00563400005922,-0.0102019999176,-0.7155200243,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.244000002742,-0.875999987125,10.6350002289,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.626769,3762,1523324193,623435497,base_link,0.291467934847,-0.956415951252,-0.00900087878108,-0.0152921853587,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0346690006554,-0.0273400004953,-0.870344996452,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.317999988794,-0.469000011683,9.34099960327,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.726868,3763,1523324193,723325729,base_link,0.331039756536,-0.943435072899,-0.0103896046057,-0.0153310801834,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0682480037212,0.0516950003803,-0.820263028145,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.39199995995,0.437000006437,9.13799953461,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.827656,3764,1523324193,823618888,base_link,0.366612136364,-0.930188000202,-0.0108757065609,-0.0150823891163,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00656600017101,-0.00298100011423,-0.734601020813,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.172000005841,-0.56099998951,10.0100002289,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:33.926184,3765,1523324193,923372507,base_link,0.401447981596,-0.915676593781,-0.0121691124514,-0.0150929922238,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0381629988551,-0.00624899985269,-0.790975987911,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.186000004411,-0.354000002146,9.81599998474,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.026326,3766,1523324194,23369789,base_link,0.438256174326,-0.898627996445,-0.0135150076821,-0.0147194033489,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0564889982343,-0.0226039998233,-0.81126999855,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.175999999046,-0.588999986649,10.2600002289,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.126819,3767,1523324194,123398542,base_link,0.47596564889,-0.87923014164,-0.0144650591537,-0.0142080634832,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0189309995621,0.00157399999443,-0.850019991398,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.279000014067,1.04700005054,10.9849996567,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.228477,3768,1523324194,223424434,base_link,0.514504432678,-0.857236027718,-0.0160041749477,-0.0132426610216,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0517919994891,0.00518100010231,-0.885074019432,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.349000006914,-0.108000002801,9.76099967957,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.327480,3769,1523324194,323446035,base_link,0.550110816956,-0.834831118584,-0.0166194420308,-0.0126040484756,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0271840002388,-0.00801400002092,-0.810662984848,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0810000002384,-0.138999998569,10.2100000381,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.426991,3770,1523324194,423558712,base_link,0.582492291927,-0.812572181225,-0.0170638952404,-0.0117537910119,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0220430009067,0.0275810007006,-0.73546397686,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.820999979973,0.231999993324,8.78800010681,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.527258,3771,1523324194,523427009,base_link,0.611569821835,-0.790919303894,-0.0176287759095,-0.0108791412786,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.036603000015,0.0320780016482,-0.715611994267,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.783999979496,0.0869999974966,8.73400020599,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.626634,3772,1523324194,623388290,base_link,0.63647377491,-0.771026551723,-0.0179713517427,-0.00980999413878,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0394069999456,0.0359399989247,-0.578451991081,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.430000007153,-0.135000005364,9.5640001297,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.726816,3773,1523324194,723324537,base_link,0.658281564713,-0.752490997314,-0.0184153653681,-0.00914238858968,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0144929997623,0.0155440000817,-0.554171025753,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.828999996185,-0.646000027657,8.66300010681,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.827594,3774,1523324194,823392868,base_link,0.679209768772,-0.733654737473,-0.0187619738281,-0.00851901900023,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0258699990809,0.0218950007111,-0.519549012184,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.20000000298,0.569999992847,9.66300010681,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:34.926309,3775,1523324194,923402786,base_link,0.697465062141,-0.716313958168,-0.0193424373865,-0.00791321881115,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0301229991019,0.00680899992585,-0.477297008038,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.31400001049,-0.202999994159,10.0109996796,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.026156,3776,1523324195,23349285,base_link,0.704889953136,-0.709004044533,-0.0195654630661,-0.00779190286994,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00343999988399,-0.00344499992207,0.0289099998772,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.171000003815,0.0729999989271,9.88099956512,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.129238,3777,1523324195,123256206,base_link,0.703135669231,-0.710745275021,-0.0194530785084,-0.00794455688447,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00096700002905,0.00336199998856,0.0665180012584,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.481999993324,0.0879999995232,10.0100002289,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.227288,3778,1523324195,223401069,base_link,0.701620221138,-0.712243497372,-0.0193371642381,-0.00802220311016,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000808999990113,-0.00145199999679,0.00609500007704,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.21400000155,-0.223000004888,9.88300037384,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.326646,3779,1523324195,323402881,base_link,0.701389849186,-0.712470531464,-0.0193157214671,-0.00805924832821,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000407000014093,-0.000151000000187,0.0122539997101,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.497000008821,-0.181999996305,9.88000011444,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.426609,3780,1523324195,423319816,base_link,0.701016485691,-0.712838828564,-0.0192683376372,-0.00808733422309,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00173999997787,-0.000121999997646,0.0263819992542,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.514999985695,0.0250000003725,9.86699962616,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.527992,3781,1523324195,523554563,base_link,0.697604894638,-0.716175913811,-0.0192715022713,-0.00826011504978,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00321200001054,-0.00684500019997,0.169093996286,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.628000020981,-0.00700000021607,10.0559997559,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.627382,3782,1523324195,623462200,base_link,0.68686234951,-0.726485848427,-0.0189841110259,-0.00883160997182,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0174310002476,-0.0127290003002,0.383401989937,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.495999991894,-0.142000004649,10.1529998779,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.726541,3783,1523324195,723324298,base_link,0.670277714729,-0.741817474365,-0.0185508336872,-0.00951201468706,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0162840001285,-0.00237499992363,0.473080009222,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.611999988556,-0.136000007391,9.14599990845,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.832375,3784,1523324195,823530912,base_link,0.650583207607,-0.759146571159,-0.0181084219366,-0.0104883974418,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0150650003925,-0.00194300001021,0.532440006733,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.559000015259,-0.0189999993891,10.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:35.927315,3785,1523324195,923415184,base_link,0.62900775671,-0.777117908001,-0.01765528135,-0.0111939180642,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00584799982607,-0.000296000012895,0.468479990959,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.256000012159,-0.238999992609,9.81900024414,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.026316,3786,1523324196,23380994,base_link,0.622939109802,-0.781996130943,-0.0173605401069,-0.0112951854244,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0136080002412,-0.000874000019394,-0.0202990006655,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0240000002086,0.104999996722,10.1510000229,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.127517,3787,1523324196,123394966,base_link,0.624202549458,-0.780986428261,-0.0175151433796,-0.011158133857,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00715399999171,-0.00335999997333,-0.038683000952,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.446000009775,-0.137999996543,9.86999988556,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.227051,3788,1523324196,223421335,base_link,0.624877035618,-0.780444800854,-0.0175955537707,-0.0111757414415,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00700599979609,-0.0026380000636,-0.00966500025243,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.22500002384,0.0489999987185,9.53199958801,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.328032,3789,1523324196,323348283,base_link,0.624413192272,-0.780813753605,-0.0176433902234,-0.011254331097,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00575099978596,-0.00353399990126,0.0117130000144,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.861000001431,-0.201000005007,9.75399971008,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.427802,3790,1523324196,423375129,base_link,0.62371134758,-0.781370401382,-0.0175115428865,-0.0117468358949,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00941000040621,-0.0104339998215,0.016067000106,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.763999998569,0.0109999999404,9.79500007629,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.527004,3791,1523324196,523416042,base_link,0.623486816883,-0.781539797783,-0.0176014713943,-0.0122465705499,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0132090002298,-0.0201929993927,0.0227889996022,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0410000011325,0.035000000149,11.1619997025,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.626728,3792,1523324196,623412370,base_link,0.622993290424,-0.781925201416,-0.0175122320652,-0.0128691345453,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00577000016347,-0.0113979997113,0.00469300011173,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.542999982834,0.10000000149,9.85999965668,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.726061,3793,1523324196,723395109,base_link,0.621996939182,-0.782716333866,-0.0170236099511,-0.0136008877307,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.010824999772,0.00294300005771,0.0211800001562,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.957000017166,0.181999996305,8.65200042725,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.827214,3794,1523324196,823317289,base_link,0.620846092701,-0.783626019955,-0.0167451556772,-0.014142241329,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0107589997351,0.00388800003566,0.0350890010595,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.755999982357,-0.0189999993891,9.84300041199,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:36.927196,3795,1523324196,923397541,base_link,0.620401740074,-0.783967733383,-0.0168493278325,-0.0145746916533,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0168140009046,0.00124999997206,-0.00361300003715,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.351999998093,-0.244000002742,10.2220001221,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:37.026427,3796,1523324197,23384809,base_link,0.622681498528,-0.782150864601,-0.0167844668031,-0.0150346383452,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00114499998745,0.00202900008298,-0.129369005561,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.398000001907,-0.238999992609,10.0530004501,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:37.128653,3797,1523324197,123474836,base_link,0.629299581051,-0.77683699131,-0.0165797900409,-0.0152164055035,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00407700007781,0.0231289993972,-0.181467995048,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.806999981403,0.125,9.05099964142,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:37.227618,3798,1523324197,223533630,base_link,0.638323068619,-0.769443273544,-0.0161768626422,-0.0154571244493,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.0108989998698,-0.0113939996809,-0.275081008673,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.282000005245,-0.082000002265,10.2270002365,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:37.328671,3799,1523324197,323397159,base_link,0.653450012207,-0.756634354591,-0.0162944514304,-0.0155588407069,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0127999996766,-0.0130829997361,-0.483085006475,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.43900001049,0.0590000003576,10.5080003738,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/04/09/18:36:37.428671,3800,1523324197,423478126,base_link,0.672811388969,-0.739476621151,-0.0163928791881,-0.0151796629652,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.0142299998552,0.0133980000392,-0.528801977634,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.342000007629,-0.168999999762,9.95899963379,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
