time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2018/04/09/18:36:22.290436,579,1523324182,58643271,map,1.57862472534,0.506816864014,0.0,0.0,0.0,0.999274279759,0.0380908625817
2018/04/09/18:36:22.428200,580,1523324182,212110904,map,1.54085540771,0.506004333496,0.0,0.0,0.0,0.999374839418,0.0353543538782
2018/04/09/18:36:22.566329,581,1523324182,350113782,map,1.50819778442,0.504589080811,0.0,0.0,0.0,0.999460836223,0.0328334716004
2018/04/09/18:36:22.707964,582,1523324182,488020117,map,1.47741699219,0.506244659424,0.0,0.0,0.0,0.999925924304,0.0121715202513
2018/04/09/18:36:22.860843,583,1523324182,641362120,map,1.44658279419,0.49373626709,0.0,0.0,0.0,-0.999915340367,0.0130119982894
2018/04/09/18:36:22.987531,584,1523324182,779348421,map,1.41381072998,0.479358673096,0.0,0.0,0.0,-0.998770250907,0.0495780788498
2018/04/09/18:36:23.140705,585,1523324182,917270692,map,1.37956619263,0.463920593262,0.0,0.0,0.0,-0.995907123976,0.0903825227192
2018/04/09/18:36:23.288760,586,1523324183,70750198,map,1.35264968872,0.431385040283,0.0,0.0,0.0,-0.990831637444,0.1351024287
2018/04/09/18:36:23.419319,587,1523324183,209005649,map,1.33215332031,0.404346466064,0.0,0.0,0.0,-0.982307766891,0.18727373309
2018/04/09/18:36:23.564281,588,1523324183,346707124,map,1.32378005981,0.388938903809,0.0,0.0,0.0,-0.972082118437,0.234640906526
2018/04/09/18:36:23.713120,589,1523324183,500305221,map,1.31372833252,0.362022399902,0.0,0.0,0.0,-0.958167439059,0.286208243638
2018/04/09/18:36:23.852984,590,1523324183,638118087,map,1.30979156494,0.335243225098,0.0,0.0,0.0,-0.941367398539,0.337383196037
2018/04/09/18:36:24.010257,591,1523324183,776292036,map,1.30710983276,0.305896759033,0.0,0.0,0.0,-0.921707383426,0.38788593599
2018/04/09/18:36:24.143677,592,1523324183,929234429,map,1.29819488525,0.272174835205,0.0,0.0,0.0,-0.905067336477,0.425268287605
2018/04/09/18:36:24.299871,593,1523324184,67234461,map,1.28356170654,0.241004943848,0.0,0.0,0.0,-0.899209402166,0.437518515101
2018/04/09/18:36:24.433612,594,1523324184,220757265,map,1.26470947266,0.212787628174,0.0,0.0,0.0,-0.897691394888,0.44062473778
2018/04/09/18:36:24.572238,595,1523324184,358768241,map,1.25350189209,0.183887481689,0.0,0.0,0.0,-0.891157402139,0.453694263368
2018/04/09/18:36:24.734714,596,1523324184,496654419,map,1.24714279175,0.152801513672,0.0,0.0,0.0,-0.874422234984,0.485165698464
2018/04/09/18:36:24.877492,597,1523324184,649914858,map,1.24695968628,0.119590759277,0.0,0.0,0.0,-0.852745566483,0.522326525119
2018/04/09/18:36:24.999284,598,1523324184,787979370,map,1.24662399292,0.0844841003418,0.0,0.0,0.0,-0.828716200573,0.559669061954
2018/04/09/18:36:25.202102,599,1523324184,926187432,map,1.25089263916,0.0475692749023,0.0,0.0,0.0,-0.801892103363,0.597468873301
2018/04/09/18:36:25.305458,600,1523324185,79412128,map,1.248878479,0.00567626953125,0.0,0.0,0.0,-0.78099227441,0.624540685073
2018/04/09/18:36:25.446662,601,1523324185,217272004,map,1.23707962036,-0.0270347595215,0.0,0.0,0.0,-0.784628805129,0.619965836287
2018/04/09/18:36:25.586937,602,1523324185,355330758,map,1.23062896729,-0.0574226379395,0.0,0.0,0.0,-0.793502662891,0.608566778575
2018/04/09/18:36:25.722621,603,1523324185,509506418,map,1.21853637695,-0.0874214172363,0.0,0.0,0.0,-0.802255196725,0.596981238673
2018/04/09/18:36:25.873490,604,1523324185,646864989,map,1.2053527832,-0.116714477539,0.0,0.0,0.0,-0.809271461245,0.587434849166
2018/04/09/18:36:26.015267,605,1523324185,784634594,map,1.19622039795,-0.143394470215,0.0,0.0,0.0,-0.814774038835,0.579778635033
2018/04/09/18:36:26.150318,606,1523324185,938097880,map,1.18491744995,-0.169395446777,0.0,0.0,0.0,-0.818042687487,0.575157510121
2018/04/09/18:36:26.288766,607,1523324186,75977980,map,1.17059326172,-0.192176818848,0.0,0.0,0.0,-0.825511098712,0.564385883863
2018/04/09/18:36:26.446368,608,1523324186,214107678,map,1.15330123901,-0.217468261719,0.0,0.0,0.0,-0.843004699536,0.537906196804
2018/04/09/18:36:26.572041,609,1523324186,367489655,map,1.1298828125,-0.238292694092,0.0,0.0,0.0,-0.868839139767,0.495094485133
2018/04/09/18:36:26.725922,610,1523324186,505367612,map,1.10248565674,-0.255565643311,0.0,0.0,0.0,-0.893557716458,0.448948334843
2018/04/09/18:36:26.865745,611,1523324186,658761429,map,1.07355499268,-0.26696395874,0.0,0.0,0.0,-0.919048400733,0.394144690576
2018/04/09/18:36:26.999885,612,1523324186,796704505,map,1.04861450195,-0.270523071289,0.0,0.0,0.0,-0.941999711606,0.335613681685
2018/04/09/18:36:27.155548,613,1523324186,934729789,map,1.01900482178,-0.271869659424,0.0,0.0,0.0,-0.961393730487,0.2751764797
2018/04/09/18:36:27.303128,614,1523324187,88265972,map,0.986175537109,-0.266357421875,0.0,0.0,0.0,-0.978144460803,0.207926462482
2018/04/09/18:36:27.434407,615,1523324187,226075036,map,0.949836730957,-0.25626373291,0.0,0.0,0.0,-0.990552802411,0.137131854924
2018/04/09/18:36:27.584426,616,1523324187,364195839,map,0.915477752686,-0.234531402588,0.0,0.0,0.0,-0.998249742763,0.0591392515501
2018/04/09/18:36:27.726676,617,1523324187,517446939,map,0.886535644531,-0.210227966309,0.0,0.0,0.0,0.99998504549,0.00546889360363
2018/04/09/18:36:27.868777,618,1523324187,655614398,map,0.860523223877,-0.192710876465,0.0,0.0,0.0,0.997140917196,0.0755644840797
2018/04/09/18:36:28.034212,619,1523324187,793366791,map,0.833362579346,-0.166790008545,0.0,0.0,0.0,0.990713822056,0.135963681866
2018/04/09/18:36:28.164375,620,1523324187,946698370,map,0.806324005127,-0.141040802002,0.0,0.0,0.0,0.982853764675,0.18438676
2018/04/09/18:36:28.310906,621,1523324188,84669928,map,0.783233642578,-0.116847991943,0.0,0.0,0.0,0.977251881062,0.212081967551
2018/04/09/18:36:28.456279,622,1523324188,223626402,map,0.755451202393,-0.104793548584,0.0,0.0,0.0,0.976390135196,0.216014591849
2018/04/09/18:36:28.588850,623,1523324188,376235912,map,0.726860046387,-0.0927505493164,0.0,0.0,0.0,0.976070793754,0.217452996257
2018/04/09/18:36:28.730031,624,1523324188,514169744,map,0.70059967041,-0.083080291748,0.0,0.0,0.0,0.976946579407,0.213483912707
2018/04/09/18:36:28.881297,625,1523324188,652109207,map,0.670722961426,-0.0795516967773,0.0,0.0,0.0,0.980378123187,0.197126192008
2018/04/09/18:36:29.017123,626,1523324188,805348693,map,0.646842956543,-0.0828514099121,0.0,0.0,0.0,0.986820544254,0.161818458277
2018/04/09/18:36:29.160322,627,1523324188,943448122,map,0.624614715576,-0.0964241027832,0.0,0.0,0.0,0.994844354466,0.101413561156
2018/04/09/18:36:29.295829,628,1523324189,81289764,map,0.612190246582,-0.10408782959,0.0,0.0,0.0,0.997746648883,0.0670941476031
2018/04/09/18:36:29.439677,629,1523324189,234747648,map,0.611366271973,-0.104084014893,0.0,0.0,0.0,0.997825466681,0.0659115926253
2018/04/09/18:36:29.577120,630,1523324189,372752968,map,0.612293243408,-0.111381530762,0.0,0.0,0.0,0.998543880038,0.0539455247355
2018/04/09/18:36:29.742637,631,1523324189,510685201,map,0.610046386719,-0.141830444336,0.0,0.0,0.0,-0.999738497942,0.0228677881187
2018/04/09/18:36:29.860875,632,1523324189,664118670,map,0.604084014893,-0.158958435059,0.0,0.0,0.0,-0.995076654291,0.099108284641
2018/04/09/18:36:30.015606,633,1523324189,802018104,map,0.597728729248,-0.169303894043,0.0,0.0,0.0,-0.990994446412,0.133902976746
2018/04/09/18:36:30.159613,634,1523324189,940025984,map,0.566444396973,-0.174919128418,0.0,0.0,0.0,-0.992379369243,0.123220077506
2018/04/09/18:36:30.297181,635,1523324190,93533149,map,0.537303924561,-0.169288635254,0.0,0.0,0.0,-0.997777337045,0.0666362189766
2018/04/09/18:36:30.457811,636,1523324190,231295785,map,0.507640838623,-0.150108337402,0.0,0.0,0.0,0.999979060105,0.00647142581975
2018/04/09/18:36:30.592165,637,1523324190,384745576,map,0.486976623535,-0.132255554199,0.0,0.0,0.0,0.998426729293,0.0560719736898
2018/04/09/18:36:30.728598,638,1523324190,522664722,map,0.456909179688,-0.126670837402,0.0,0.0,0.0,0.997638715292,0.0686803738404
2018/04/09/18:36:30.902154,639,1523324190,660686811,map,0.427318572998,-0.122924804688,0.0,0.0,0.0,0.99756002953,0.0698139490702
2018/04/09/18:36:31.015507,640,1523324190,814147354,map,0.398723602295,-0.122814178467,0.0,0.0,0.0,0.997774675124,0.0666760652731
2018/04/09/18:36:31.204118,641,1523324190,952037573,map,0.372211456299,-0.127216339111,0.0,0.0,0.0,0.99892316442,0.0463951676998
2018/04/09/18:36:31.309124,642,1523324191,90098062,map,0.349945068359,-0.137237548828,0.0,0.0,0.0,0.999924913917,0.0122542453282
2018/04/09/18:36:31.449498,643,1523324191,243546830,map,0.33226776123,-0.151756286621,0.0,0.0,0.0,-0.99947272351,0.032469600553
2018/04/09/18:36:31.586520,644,1523324191,381539642,map,0.303527832031,-0.169624328613,0.0,0.0,0.0,-0.997104300499,0.0760461302467
2018/04/09/18:36:31.734743,645,1523324191,519687715,map,0.288879394531,-0.189266204834,0.0,0.0,0.0,-0.992720780565,0.120438581168
2018/04/09/18:36:31.871978,646,1523324191,672832455,map,0.271644592285,-0.208221435547,0.0,0.0,0.0,-0.987697436194,0.156377026877
2018/04/09/18:36:32.009338,647,1523324191,810726995,map,0.248405456543,-0.228092193604,0.0,0.0,0.0,-0.982584384624,0.185816918208
2018/04/09/18:36:32.197540,648,1523324191,948695871,map,0.223999023438,-0.250244140625,0.0,0.0,0.0,-0.975874319814,0.218333029859
2018/04/09/18:36:32.300256,649,1523324192,102360573,map,0.203742980957,-0.267433166504,0.0,0.0,0.0,-0.968728691115,0.248122395223
2018/04/09/18:36:32.455911,650,1523324192,240060205,map,0.184532165527,-0.298030853271,0.0,0.0,0.0,-0.960010376799,0.279964419951
2018/04/09/18:36:32.597450,651,1523324192,393663853,map,0.156322479248,-0.317649841309,0.0,0.0,0.0,-0.959762932611,0.280811526093
2018/04/09/18:36:32.738897,652,1523324192,531580410,map,0.126239776611,-0.318214416504,0.0,0.0,0.0,-0.971499304219,0.237042405284
2018/04/09/18:36:32.889170,653,1523324192,669421417,map,0.0996284484863,-0.313385009766,0.0,0.0,0.0,-0.984532967207,0.175199419185
2018/04/09/18:36:33.022523,654,1523324192,822827467,map,0.075023651123,-0.302528381348,0.0,0.0,0.0,-0.993882463151,0.110442969182
2018/04/09/18:36:33.163401,655,1523324192,961415984,map,0.0499801635742,-0.291675567627,0.0,0.0,0.0,-0.99816019215,0.0606319289342
2018/04/09/18:36:33.305985,656,1523324193,99022371,map,0.0324325561523,-0.293334960938,0.0,0.0,0.0,-0.998761227329,0.0497595295733
2018/04/09/18:36:33.464016,657,1523324193,251979724,map,0.00563430786133,-0.299201965332,0.0,0.0,0.0,-0.998741730553,0.0501493335054
2018/04/09/18:36:33.601228,658,1523324193,390311926,map,-0.0238990783691,-0.300399780273,0.0,0.0,0.0,-0.999189146467,0.0402622600372
2018/04/09/18:36:33.738653,659,1523324193,543359391,map,-0.0487365722656,-0.290142059326,0.0,0.0,0.0,0.99998091341,0.00617841524815
2018/04/09/18:36:33.880104,660,1523324193,681584202,map,-0.069896697998,-0.266563415527,0.0,0.0,0.0,0.997559297097,0.0698244138875
2018/04/09/18:36:34.024145,661,1523324193,819555832,map,-0.0770263671875,-0.252033233643,0.0,0.0,0.0,0.992902350383,0.118932428729
2018/04/09/18:36:34.199967,662,1523324193,972925212,map,-0.0859794616699,-0.233863830566,0.0,0.0,0.0,0.984430418891,0.1757747148
2018/04/09/18:36:34.294626,663,1523324194,111403205,map,-0.081428527832,-0.217464447021,0.0,0.0,0.0,0.972662595201,0.23222290132
2018/04/09/18:36:34.461128,664,1523324194,249090873,map,-0.0738296508789,-0.197277069092,0.0,0.0,0.0,0.955706090493,0.294322728642
2018/04/09/18:36:34.583879,665,1523324194,402310273,map,-0.0663223266602,-0.182197570801,0.0,0.0,0.0,0.93796189413,0.346738352595
2018/04/09/18:36:34.743006,666,1523324194,539948501,map,-0.0582046508789,-0.16775894165,0.0,0.0,0.0,0.919006014311,0.394243510612
2018/04/09/18:36:34.883677,667,1523324194,678086498,map,-0.0449447631836,-0.158809661865,0.0,0.0,0.0,0.902159111038,0.431403451969
2018/04/09/18:36:35.027134,668,1523324194,831428169,map,-0.0338592529297,-0.154182434082,0.0,0.0,0.0,0.885958903918,0.463763755125
2018/04/09/18:36:35.158102,669,1523324194,969417080,map,-0.0281028747559,-0.144824981689,0.0,0.0,0.0,0.8717126524,0.490017399329
2018/04/09/18:36:35.307407,670,1523324195,107589991,map,-0.0293045043945,-0.145595550537,0.0,0.0,0.0,0.872855547615,0.487978680885
2018/04/09/18:36:35.449380,671,1523324195,261791363,map,-0.0282974243164,-0.149871826172,0.0,0.0,0.0,0.875089530092,0.48396106695
2018/04/09/18:36:35.613707,672,1523324195,398875872,map,-0.0323600769043,-0.144302368164,0.0,0.0,0.0,0.873775544913,0.486329412139
2018/04/09/18:36:35.743777,673,1523324195,552474629,map,-0.041618347168,-0.14262008667,0.0,0.0,0.0,0.878733141618,0.477313383243
2018/04/09/18:36:35.883806,674,1523324195,690257177,map,-0.0526809692383,-0.143199920654,0.0,0.0,0.0,0.892772035075,0.45050870512
2018/04/09/18:36:36.032391,675,1523324195,828315497,map,-0.0557327270508,-0.144233703613,0.0,0.0,0.0,0.909698571548,0.415269200548
2018/04/09/18:36:36.167608,676,1523324195,981721776,map,-0.0686645507812,-0.148658752441,0.0,0.0,0.0,0.920043149836,0.391817052258
2018/04/09/18:36:36.314214,677,1523324196,119659075,map,-0.0689163208008,-0.14673614502,0.0,0.0,0.0,0.919695465991,0.392632461515
2018/04/09/18:36:36.481321,678,1523324196,272610833,map,-0.0774536132812,-0.141426086426,0.0,0.0,0.0,0.919449979213,0.393206988397
2018/04/09/18:36:36.594092,679,1523324196,410924032,map,-0.0847702026367,-0.131240844727,0.0,0.0,0.0,0.919411444432,0.393297083446
2018/04/09/18:36:36.756329,680,1523324196,548896402,map,-0.0993957519531,-0.114459991455,0.0,0.0,0.0,0.919257263957,0.393657316283
2018/04/09/18:36:36.886075,681,1523324196,702373530,map,-0.112152099609,-0.111083984375,0.0,0.0,0.0,0.921856946209,0.387530348135
2018/04/09/18:36:37.038379,682,1523324196,840194511,map,-0.123573303223,-0.093563079834,0.0,0.0,0.0,0.921695360685,0.387914503585
2018/04/09/18:36:37.197747,683,1523324196,993646007,map,-0.145195007324,-0.0823860168457,0.0,0.0,0.0,0.921764433128,0.387750344708
2018/04/09/18:36:37.316000,684,1523324197,131725482,map,-0.156066894531,-0.0569038391113,0.0,0.0,0.0,0.915104721636,0.403216255178
2018/04/09/18:36:37.470348,685,1523324197,269690782,map,-0.175170898438,-0.0422134399414,0.0,0.0,0.0,0.906759433866,0.421648347673
2018/04/09/18:36:37.607919,686,1523324197,422888587,map,-0.172401428223,-0.0140075683594,0.0,0.0,0.0,0.889532927627,0.456871065694
2018/04/09/18:36:37.766626,687,1523324197,561014461,map,-0.178150177002,0.0102615356445,0.0,0.0,0.0,0.870524694871,0.492124735834
2018/04/09/18:36:37.900932,688,1523324197,714328425,map,-0.185565948486,0.0374870300293,0.0,0.0,0.0,0.85077949005,0.525522843757
2018/04/09/18:36:38.032909,689,1523324197,852138847,map,-0.191493988037,0.0562858581543,0.0,0.0,0.0,0.830815213013,0.556548364319
2018/04/09/18:36:38.196591,690,1523324197,990167250,map,-0.189380645752,0.0847396850586,0.0,0.0,0.0,0.809223839756,0.587500448655
2018/04/09/18:36:38.329690,691,1523324198,143653373,map,-0.184539794922,0.112659454346,0.0,0.0,0.0,0.798045627002,0.602597027228
2018/04/09/18:36:38.461918,692,1523324198,281494229,map,-0.191356658936,0.127716064453,0.0,0.0,0.0,0.800503252247,0.599328410091
2018/04/09/18:36:38.619706,693,1523324198,419633480,map,-0.203117370605,0.136810302734,0.0,0.0,0.0,0.813855274938,0.581067630707
2018/04/09/18:36:38.755180,694,1523324198,573193458,map,-0.219303131104,0.134208679199,0.0,0.0,0.0,0.830998414896,0.556274783215
2018/04/09/18:36:38.890397,695,1523324198,710833036,map,-0.227489471436,0.148681640625,0.0,0.0,0.0,0.840221074594,0.54224399103
2018/04/09/18:36:39.057421,696,1523324198,848915712,map,-0.229553222656,0.134632110596,0.0,0.0,0.0,0.841138313738,0.540820059873
2018/04/09/18:36:39.185114,697,1523324199,2355692,map,-0.227687835693,0.13765335083,0.0,0.0,0.0,0.841087668257,0.540898820766
2018/04/09/18:36:39.334458,698,1523324199,140395842,map,-0.228576660156,0.130290985107,0.0,0.0,0.0,0.843170803091,0.537645791219
2018/04/09/18:36:39.484247,699,1523324199,293674481,map,-0.229206085205,0.112438201904,0.0,0.0,0.0,0.849629262333,0.527380428711
2018/04/09/18:36:39.624311,700,1523324199,431711655,map,-0.223709106445,0.13060760498,0.0,0.0,0.0,0.851813833024,0.523844627603
2018/04/09/18:36:39.769406,701,1523324199,584754618,map,-0.21683883667,0.114898681641,0.0,0.0,0.0,0.853230190045,0.521534507771
2018/04/09/18:36:39.907576,702,1523324199,723019309,map,-0.206226348877,0.0931167602539,0.0,0.0,0.0,0.852447733422,0.522812453737
2018/04/09/18:36:40.055542,703,1523324199,860863142,map,-0.194549560547,0.0834846496582,0.0,0.0,0.0,0.83800140803,0.54566806773
2018/04/09/18:36:40.198470,704,1523324200,14254292,map,-0.175548553467,0.0717849731445,0.0,0.0,0.0,0.816623707641,0.577170442867
2018/04/09/18:36:40.355237,705,1523324200,152386058,map,-0.156944274902,0.055305480957,0.0,0.0,0.0,0.792372542767,0.610037501691
2018/04/09/18:36:40.495938,706,1523324200,305587260,map,-0.137866973877,0.0411911010742,0.0,0.0,0.0,0.766139185998,0.642674682618
2018/04/09/18:36:40.651657,707,1523324200,443601908,map,-0.121589660645,0.0251159667969,0.0,0.0,0.0,0.738852925853,0.673866718245
2018/04/09/18:36:40.793454,708,1523324200,596946468,map,-0.10767364502,0.0061149597168,0.0,0.0,0.0,0.710332143166,0.703866639631
2018/04/09/18:36:40.925941,709,1523324200,734988892,map,-0.0965766906738,-0.015251159668,0.0,0.0,0.0,0.683400014496,0.730044122083
2018/04/09/18:36:41.080249,710,1523324200,872957364,map,-0.086181640625,-0.0397644042969,0.0,0.0,0.0,0.660460604009,0.750860699831
2018/04/09/18:36:41.224467,711,1523324201,26329508,map,-0.0744247436523,-0.0529899597168,0.0,0.0,0.0,0.624604072748,0.780941580598
2018/04/09/18:36:41.384718,712,1523324201,164169312,map,-0.0540199279785,-0.0656318664551,0.0,0.0,0.0,0.571981301687,0.820266658179
2018/04/09/18:36:41.518673,713,1523324201,317639280,map,-0.0350151062012,-0.0777435302734,0.0,0.0,0.0,0.509189659413,0.860654338714
2018/04/09/18:36:41.652901,714,1523324201,455678185,map,-0.0193061828613,-0.0854759216309,0.0,0.0,0.0,0.458915285335,0.888480028411
2018/04/09/18:36:41.804666,715,1523324201,593512772,map,-0.0229301452637,-0.083683013916,0.0,0.0,0.0,0.464382027511,0.885634988313
2018/04/09/18:36:41.943272,716,1523324201,746928725,map,-0.0196762084961,-0.0825843811035,0.0,0.0,0.0,0.462553679518,0.886591277627
2018/04/09/18:36:42.080333,717,1523324201,884954926,map,-0.0220756530762,-0.0825653076172,0.0,0.0,0.0,0.464209243686,0.885725565893
2018/04/09/18:36:42.242430,718,1523324202,22743243,map,-0.0318832397461,-0.0778732299805,0.0,0.0,0.0,0.485516827477,0.874227321831
2018/04/09/18:36:42.372438,719,1523324202,176284092,map,-0.0464401245117,-0.0729560852051,0.0,0.0,0.0,0.535326807423,0.84464501967
2018/04/09/18:36:42.507809,720,1523324202,314157240,map,-0.0684661865234,-0.0782241821289,0.0,0.0,0.0,0.596197728299,0.802837635373
2018/04/09/18:36:42.664314,721,1523324202,452310385,map,-0.0973014831543,-0.0796852111816,0.0,0.0,0.0,0.661941728628,0.749555300095
2018/04/09/18:36:42.789915,722,1523324202,605604197,map,-0.10725402832,-0.0850448608398,0.0,0.0,0.0,0.683343444217,0.730097073851
2018/04/09/18:36:42.958147,723,1523324202,743356324,map,-0.104682922363,-0.0871353149414,0.0,0.0,0.0,0.682461157481,0.730921862123
2018/04/09/18:36:43.100746,724,1523324202,896928660,map,-0.105361938477,-0.107688903809,0.0,0.0,0.0,0.682295980073,0.73107605321
2018/04/09/18:36:43.248240,725,1523324203,34873328,map,-0.101615905762,-0.13489151001,0.0,0.0,0.0,0.670294267743,0.742095408038
2018/04/09/18:36:43.389847,726,1523324203,188142566,map,-0.0969886779785,-0.167907714844,0.0,0.0,0.0,0.656575338929,0.754260448592
2018/04/09/18:36:43.526685,727,1523324203,326225729,map,-0.101448059082,-0.202247619629,0.0,0.0,0.0,0.654501812673,0.756060432245
2018/04/09/18:36:43.695386,728,1523324203,464049792,map,-0.114948272705,-0.227653503418,0.0,0.0,0.0,0.668916339365,0.743337696428
2018/04/09/18:36:43.831817,729,1523324203,617539507,map,-0.132667541504,-0.249439239502,0.0,0.0,0.0,0.699695788613,0.714440902663
2018/04/09/18:36:43.978612,730,1523324203,755482000,map,-0.141628265381,-0.268741607666,0.0,0.0,0.0,0.731411221168,0.681936672683
2018/04/09/18:36:44.103352,731,1523324203,908855012,map,-0.137580871582,-0.2734375,0.0,0.0,0.0,0.744986060543,0.667080032377
2018/04/09/18:36:44.255746,732,1523324204,46908705,map,-0.135719299316,-0.270492553711,0.0,0.0,0.0,0.746410189608,0.665486159773
2018/04/09/18:36:44.397593,733,1523324204,185015805,map,-0.145709991455,-0.267692565918,0.0,0.0,0.0,0.744645051873,0.667460670542
2018/04/09/18:36:44.539840,734,1523324204,338579633,map,-0.155136108398,-0.268985748291,0.0,0.0,0.0,0.759475288202,0.650536153193
2018/04/09/18:36:44.691256,735,1523324204,476301266,map,-0.166858673096,-0.271614074707,0.0,0.0,0.0,0.787599607477,0.616187356493
2018/04/09/18:36:44.827350,736,1523324204,629450059,map,-0.159965515137,-0.27473449707,0.0,0.0,0.0,0.795529730143,0.60591455541
2018/04/09/18:36:44.983193,737,1523324204,767648839,map,-0.163063049316,-0.27250289917,0.0,0.0,0.0,0.793444585554,0.608642497411
2018/04/09/18:36:45.127628,738,1523324204,921035357,map,-0.153469085693,-0.272800445557,0.0,0.0,0.0,0.775985174152,0.630751147043
2018/04/09/18:36:45.272833,739,1523324205,58848093,map,-0.138370513916,-0.270736694336,0.0,0.0,0.0,0.74085720042,0.671662570482
2018/04/09/18:36:45.416571,740,1523324205,212027000,map,-0.13676071167,-0.265686035156,0.0,0.0,0.0,0.737605002721,0.675232448836
2018/04/09/18:36:45.546835,741,1523324205,350060983,map,-0.143898010254,-0.261070251465,0.0,0.0,0.0,0.745996288634,0.665950101243
2018/04/09/18:36:45.711037,742,1523324205,488223380,map,-0.148635864258,-0.228603363037,0.0,0.0,0.0,0.750098763275,0.661325823882
2018/04/09/18:36:45.850980,743,1523324205,641739978,map,-0.149757385254,-0.191673278809,0.0,0.0,0.0,0.738644029318,0.674095689018
2018/04/09/18:36:45.993064,744,1523324205,779489036,map,-0.15030670166,-0.173854827881,0.0,0.0,0.0,0.726716154904,0.686937864876
2018/04/09/18:36:46.130643,745,1523324205,933018946,map,-0.137985229492,-0.135540008545,0.0,0.0,0.0,0.697436630703,0.716646458272
2018/04/09/18:36:46.284567,746,1523324206,71065921,map,-0.110786437988,-0.105339050293,0.0,0.0,0.0,0.63933694402,0.768926701325
2018/04/09/18:36:46.430896,747,1523324206,224327868,map,-0.0815544128418,-0.0853233337402,0.0,0.0,0.0,0.570376414883,0.821383433814
2018/04/09/18:36:46.563562,748,1523324206,362104704,map,-0.0439682006836,-0.0685348510742,0.0,0.0,0.0,0.495682656387,0.868503715684
2018/04/09/18:36:46.719619,749,1523324206,500551578,map,-0.015079498291,-0.0548095703125,0.0,0.0,0.0,0.429314902435,0.903154867422
2018/04/09/18:36:46.847845,750,1523324206,653660471,map,-0.0103034973145,-0.0513801574707,0.0,0.0,0.0,0.41637956508,0.90919088083
2018/04/09/18:36:47.011146,751,1523324206,791548153,map,-0.00774383544922,-0.0545234680176,0.0,0.0,0.0,0.412436588586,0.91098631186
2018/04/09/18:36:47.155484,752,1523324206,945120944,map,0.0124816894531,-0.0530471801758,0.0,0.0,0.0,0.35039219972,0.936603067674
2018/04/09/18:36:47.288265,753,1523324207,82773974,map,0.0399055480957,-0.0705070495605,0.0,0.0,0.0,0.278235675127,0.960512836503
2018/04/09/18:36:47.442254,754,1523324207,220797528,map,0.0439987182617,-0.0592308044434,0.0,0.0,0.0,0.273863670977,0.961768521901
2018/04/09/18:36:47.578619,755,1523324207,374385232,map,0.051197052002,-0.0482444763184,0.0,0.0,0.0,0.288789612829,0.957392583803
2018/04/09/18:36:47.723828,756,1523324207,512265844,map,0.0598258972168,-0.0314331054688,0.0,0.0,0.0,0.299990221905,0.953942276431
2018/04/09/18:36:47.871379,757,1523324207,665473649,map,0.0836715698242,-0.0117073059082,0.0,0.0,0.0,0.30848579372,0.951228949871
2018/04/09/18:36:47.998072,758,1523324207,803553522,map,0.0988349914551,-0.00313568115234,0.0,0.0,0.0,0.312133709088,0.950038182207
2018/04/09/18:36:48.154702,759,1523324207,941526645,map,0.0979690551758,-0.00785064697266,0.0,0.0,0.0,0.312746288287,0.949836701314
2018/04/09/18:36:48.295837,760,1523324208,95009583,map,0.103446960449,-0.0021858215332,0.0,0.0,0.0,0.299299017342,0.954159367306
2018/04/09/18:36:48.445893,761,1523324208,232906100,map,0.120189666748,-0.00360107421875,0.0,0.0,0.0,0.246990636856,0.96901786635
2018/04/09/18:36:48.587831,762,1523324208,386365199,map,0.147480010986,-0.0274429321289,0.0,0.0,0.0,0.18111082494,0.983462693288
2018/04/09/18:36:48.739458,763,1523324208,524180405,map,0.152626037598,-0.0199165344238,0.0,0.0,0.0,0.174695853413,0.984622444798
2018/04/09/18:36:48.888283,764,1523324208,677754063,map,0.163246154785,-0.00882720947266,0.0,0.0,0.0,0.18766909116,0.98223231072
2018/04/09/18:36:49.023102,765,1523324208,815560789,map,0.181537628174,0.00164794921875,0.0,0.0,0.0,0.194621154109,0.980878487058
2018/04/09/18:36:49.198108,766,1523324208,953579225,map,0.207481384277,0.015941619873,0.0,0.0,0.0,0.197376403667,0.980327779508
2018/04/09/18:36:49.317970,767,1523324209,107118068,map,0.230171203613,0.0314331054688,0.0,0.0,0.0,0.200009105756,0.979794038365
2018/04/09/18:36:49.481603,768,1523324209,244998170,map,0.259941101074,0.0470085144043,0.0,0.0,0.0,0.202462061448,0.979290107003
2018/04/09/18:36:49.601474,769,1523324209,398257530,map,0.281726837158,0.0693969726562,0.0,0.0,0.0,0.212293462829,0.97720595866
2018/04/09/18:36:49.745815,770,1523324209,536815160,map,0.30615234375,0.0971260070801,0.0,0.0,0.0,0.246201379069,0.969218696138
2018/04/09/18:36:49.909215,771,1523324209,674534112,map,0.315635681152,0.125408172607,0.0,0.0,0.0,0.29513916387,0.955454276221
2018/04/09/18:36:50.032091,772,1523324209,827829119,map,0.325183868408,0.150684356689,0.0,0.0,0.0,0.342330074761,0.93957975708
2018/04/09/18:36:50.197021,773,1523324209,965635239,map,0.340766906738,0.166160583496,0.0,0.0,0.0,0.369385166416,0.929276384523
